Con modulo			Senza modulo				Con	Senza		Sottratti			Scarto quadratico	
8.20805	3.3773	2.29516	8.22729	3.38666	2.3108		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.08403	3.92393	1.91597	8.09713	3.96771	1.90287		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.77176	3.90383	2.80742	8.79247	3.91683	2.83345		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.77176	3.90383	7.19258	8.79247	3.91683	7.16655		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.55446	3.95754	7.54803	8.56673	3.981	7.54757		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.20805	3.3773	7.70484	8.22729	3.38666	7.6892		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.08403	3.92393	8.08403	8.09713	3.96771	8.09713		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.35521	4.06667	7.85277	8.33892	4.04589	7.86204		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.1583	4.45682	8.1583	8.16012	4.4734	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
7.85277	4.06667	8.35521	7.86204	4.04589	8.33892		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.54803	3.95754	8.55446	7.54757	3.981	8.56673		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
7.90493	4.53341	8.40747	7.91153	4.51471	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.08403	3.92393	8.08403	8.09713	3.96771	8.09713		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
7.30741	4.07694	8.75391	7.33339	4.06656	8.73283		20.26802096	20.25003893		0.01802096	3.89346E-05		0.000324755	1.5159E-09
7.85277	4.06667	8.35521	7.86204	4.04589	8.33892		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.32591	4.53477	1.16654	7.37192	4.52558	1.20541		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
7.90493	4.53341	1.59253	7.91153	4.51471	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.61272	4.45706	1.38039	7.59794	4.48045	1.36259		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
7.85277	4.06667	1.64479	7.86204	4.04589	1.66108		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.92109	5	1.57631	7.9286	5	1.58338		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
8.1583	4.45682	1.8417	8.16012	4.4734	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.40747	4.53341	2.09507	8.39669	4.51471	2.08847		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.08403	3.92393	1.91597	8.09713	3.96771	1.90287		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.18198	5	1.81802	8.18198	5	1.81802		20.24999344	20.24999344		-6.5592E-06	-6.5592E-06		4.30231E-11	4.30231E-11
7.90493	4.53341	1.59253	7.91153	4.51471	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.61961	4.45706	2.38728	8.63741	4.48045	2.40206		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.1583	4.45682	1.8417	8.16012	4.4734	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.61961	4.45706	7.61272	8.63741	4.48045	7.59794		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.1583	4.45682	8.1583	8.16012	4.4734	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.40747	4.53341	7.90493	8.39669	4.51471	7.91153		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.08403	3.92393	8.08403	8.09713	3.96771	8.09713		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
7.90493	4.53341	8.40747	7.91153	4.51471	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.61272	4.45706	8.61961	7.59794	4.48045	8.63741		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
7.85277	4.06667	8.35521	7.86204	4.04589	8.33892		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.92109	5	8.42369	7.9286	5	8.41662		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
8.1583	4.45682	8.1583	8.16012	4.4734	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
7.32591	4.53477	8.83346	7.37192	4.52558	8.79459		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
7.90493	4.53341	8.40747	7.91153	4.51471	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.34276	5	1.14953	7.3852	5	1.18413		20.31464364	20.2500429		0.064643639	4.28969E-05		0.0041788	1.84014E-09
7.92109	5	1.57631	7.9286	5	1.58338		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
7.63697	5	1.35586	7.61541	5	1.33808		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
7.90493	4.53341	1.59253	7.91153	4.51471	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.90493	5.46659	1.59253	7.91153	5.48529	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.18198	5	1.81802	8.18198	5	1.81802		20.24999344	20.24999344		-6.5592E-06	-6.5592E-06		4.30231E-11	4.30231E-11
8.42369	5	2.07891	8.41662	5	2.0714		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
8.1583	4.45682	1.8417	8.16012	4.4734	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.1583	5.54318	1.8417	8.16012	5.5266	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
7.92109	5	1.57631	7.9286	5	1.58338		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
8.64414	5	2.36303	8.66192	5	2.38459		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
8.18198	5	1.81802	8.18198	5	1.81802		20.24999344	20.24999344		-6.5592E-06	-6.5592E-06		4.30231E-11	4.30231E-11
8.64414	5	7.63697	8.66192	5	7.61541		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
8.42369	5	7.92109	8.41662	5	7.9286		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
8.1583	4.45682	8.1583	8.16012	4.4734	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.1583	5.54318	8.1583	8.16012	5.5266	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
7.92109	5	8.42369	7.9286	5	8.41662		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
7.63697	5	8.64414	7.61541	5	8.66192		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
7.90493	4.53341	8.40747	7.91153	4.51471	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.90493	5.46659	8.40747	7.91153	5.48529	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.34276	5	8.85047	7.3852	5	8.81587		20.31464364	20.2500429		0.064643638	4.28969E-05		0.0041788	1.84014E-09
7.92109	5	8.42369	7.9286	5	8.41662		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
7.32591	5.46523	1.16654	7.37192	5.47442	1.20541		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
7.90493	5.46659	1.59253	7.91153	5.48529	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.61272	5.54294	1.38039	7.59794	5.51955	1.36259		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
7.92109	5	1.57631	7.9286	5	1.58338		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
7.85277	5.93333	1.64479	7.86204	5.95411	1.66108		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.1583	5.54318	1.8417	8.16012	5.5266	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.40747	5.46659	2.09507	8.39669	5.48529	2.08847		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.18198	5	1.81802	8.18198	5	1.81802		20.24999344	20.24999344		-6.5592E-06	-6.5592E-06		4.30231E-11	4.30231E-11
8.08403	6.07607	1.91597	8.09713	6.03229	1.90287		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
7.90493	5.46659	1.59253	7.91153	5.48529	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.61961	5.54294	2.38728	8.63741	5.51955	2.40206		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.1583	5.54318	1.8417	8.16012	5.5266	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.61961	5.54294	7.61272	8.63741	5.51955	7.59794		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.1583	5.54318	8.1583	8.16012	5.5266	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.40747	5.46659	7.90493	8.39669	5.48529	7.91153		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.08403	6.07607	8.08403	8.09713	6.03229	8.09713		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
7.90493	5.46659	8.40747	7.91153	5.48529	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.61272	5.54294	8.61961	7.59794	5.51955	8.63741		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
7.92109	5	8.42369	7.9286	5	8.41662		20.25442	20.24999018		0.004420004	-9.8156E-06		1.95364E-05	9.6346E-11
7.85277	5.93333	8.35521	7.86204	5.95411	8.33892		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.1583	5.54318	8.1583	8.16012	5.5266	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
7.32591	5.46523	8.83346	7.37192	5.47442	8.79459		20.32171185	20.24999209		0.071711853	-7.9091E-06		0.00514259	6.25539E-11
7.90493	5.46659	8.40747	7.91153	5.48529	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
7.30741	5.92306	1.24609	7.33339	5.93344	1.26717		20.26802096	20.25003893		0.01802096	3.89346E-05		0.000324755	1.5159E-09
7.85277	5.93333	1.64479	7.86204	5.95411	1.66108		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.54803	6.04246	1.44554	7.54757	6.019	1.43327		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
7.90493	5.46659	1.59253	7.91153	5.48529	1.60331		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.08403	6.07607	1.91597	8.09713	6.03229	1.90287		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.35521	5.93333	2.14723	8.33892	5.95411	2.13796		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.1583	5.54318	1.8417	8.16012	5.5266	1.83988		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
7.85277	5.93333	1.64479	7.86204	5.95411	1.66108		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.55446	6.04246	2.45197	8.56673	6.019	2.45243		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.20805	6.6227	2.29516	8.22729	6.61334	2.3108		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.08403	6.07607	1.91597	8.09713	6.03229	1.90287		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.77176	6.09617	2.80742	8.79247	6.08317	2.83345		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.77176	6.09617	7.19258	8.79247	6.08317	7.16655		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.55446	6.04246	7.54803	8.56673	6.019	7.54757		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.20805	6.6227	7.70484	8.22729	6.61334	7.6892		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.08403	6.07607	8.08403	8.09713	6.03229	8.09713		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.35521	5.93333	7.85277	8.33892	5.95411	7.86204		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
8.1583	5.54318	8.1583	8.16012	5.5266	8.16012		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
7.85277	5.93333	8.35521	7.86204	5.95411	8.33892		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.54803	6.04246	8.55446	7.54757	6.019	8.56673		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
7.90493	5.46659	8.40747	7.91153	5.48529	8.39669		20.26717633	20.25001628		0.017176334	1.62811E-05		0.000295026	2.65074E-10
8.08403	6.07607	8.08403	8.09713	6.03229	8.09713		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
7.30741	5.92306	8.75391	7.33339	5.93344	8.73283		20.26802096	20.25003893		0.01802096	3.89346E-05		0.000324755	1.5159E-09
7.85277	5.93333	8.35521	7.86204	5.95411	8.33892		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.46782	6.46556	1.52876	7.46972	6.48185	1.54246		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
7.85277	5.93333	1.64479	7.86204	5.95411	1.66108		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.70484	6.6227	1.79195	7.6892	6.61334	1.77271		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.08403	6.07607	1.91597	8.09713	6.03229	1.90287		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
7.89113	6.88796	2.10887	7.87818	6.91889	2.12182		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
8.20805	6.6227	2.29516	8.22729	6.61334	2.3108		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.47124	6.46556	2.53218	8.45754	6.48185	2.53028		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.06756	7.06247	2.43524	8.07699	7.05124	2.4359		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.62079	6.61082	2.88745	8.66198	6.56917	2.90772		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.20805	6.6227	2.29516	8.22729	6.61334	2.3108		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.84225	6.65617	3.34383	8.84875	6.64881	3.35119		20.2486832	20.25002539		-0.0013168	2.53947E-05		1.73396E-06	6.44891E-10
8.84225	6.65617	6.65617	8.84875	6.64881	6.64881		20.2486832	20.25002539		-0.0013168	2.53947E-05		1.73396E-06	6.44891E-10
8.62079	6.61082	7.11255	8.66198	6.56917	7.09228		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.20805	6.6227	7.70484	8.22729	6.61334	7.6892		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.47124	6.46556	7.46782	8.45754	6.48185	7.46972		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.06756	7.06247	7.56476	8.07699	7.05124	7.5641		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
7.70484	6.6227	8.20805	7.6892	6.61334	8.22729		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.08403	6.07607	8.08403	8.09713	6.03229	8.09713		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
7.89113	6.88796	7.89113	7.87818	6.91889	7.87818		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
8.20805	6.6227	7.70484	8.22729	6.61334	7.6892		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
7.46782	6.46556	8.47124	7.46972	6.48185	8.45754		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
7.85277	5.93333	8.35521	7.86204	5.95411	8.33892		20.26683571	20.24998562		0.016835706	-1.43799E-05		0.000283441	2.06782E-10
7.34865	6.87899	1.64732	7.3718	6.89749	1.67975		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
7.89113	6.88796	2.10887	7.87818	6.91889	2.12182		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.56476	7.06247	1.93244	7.5641	7.05124	1.92301		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.06756	7.06247	2.43524	8.07699	7.05124	2.4359		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.35268	6.87899	2.65135	8.32025	6.89749	2.6282		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.20805	6.6227	2.29516	8.22729	6.61334	2.3108		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
7.92218	7.42044	2.57956	7.91145	7.42626	2.57374		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
7.89113	6.88796	2.10887	7.87818	6.91889	2.12182		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
8.06756	7.56476	2.93753	8.07699	7.5641	2.94876		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.06756	7.06247	2.43524	8.07699	7.05124	2.4359		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.62079	7.11255	3.38918	8.66198	7.09228	3.43083		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.20805	7.70484	3.3773	8.22729	7.6892	3.38666		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.77176	7.19258	3.90383	8.79247	7.16655	3.91683		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.77176	7.19258	6.09617	8.79247	7.16655	6.08317		20.23516922	20.25002485		-0.014830777	2.48523E-05		0.000219952	6.17637E-10
8.62079	7.11255	6.61082	8.66198	7.09228	6.56917		20.1677288	20.25002761		-0.082271201	2.76077E-05		0.006768551	7.62185E-10
8.20805	7.70484	6.6227	8.22729	7.6892	6.61334		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.06756	7.56476	7.06247	8.07699	7.5641	7.05124		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.06756	7.06247	7.56476	8.07699	7.05124	7.5641		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.35268	6.87899	7.34865	8.32025	6.89749	7.3718		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
8.20805	6.6227	7.70484	8.22729	6.61334	7.6892		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
7.92218	7.42044	7.42044	7.91145	7.42626	7.42626		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
7.89113	6.88796	7.89113	7.87818	6.91889	7.87818		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.56476	7.06247	8.06756	7.5641	7.05124	8.07699		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.06756	7.06247	7.56476	8.07699	7.05124	7.5641		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
7.34865	6.87899	8.35268	7.3718	6.89749	8.32025		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
7.89113	6.88796	7.89113	7.87818	6.91889	7.87818		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.42044	7.42044	2.07782	7.42626	7.42626	2.08855		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
7.89113	6.88796	2.10887	7.87818	6.91889	2.12182		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.92218	7.42044	2.57956	7.91145	7.42626	2.57374		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
8.06756	7.06247	2.43524	8.07699	7.05124	2.4359		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.06756	7.56476	2.93753	8.07699	7.5641	2.94876		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.35268	7.34865	3.12101	8.32025	7.3718	3.10251		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
7.89113	7.89113	3.11204	7.87818	7.87818	3.08111		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.92218	7.42044	2.57956	7.91145	7.42626	2.57374		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
8.20805	7.70484	3.3773	8.22729	7.6892	3.38666		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.47124	7.46782	3.53444	8.45754	7.46972	3.51815		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.06756	7.56476	2.93753	8.07699	7.5641	2.94876		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.55446	7.54803	3.95754	8.56673	7.54757	3.981		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.08403	8.08403	3.92393	8.09713	8.09713	3.96771		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.20805	7.70484	3.3773	8.22729	7.6892	3.38666		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.61961	7.61272	4.45706	8.63741	7.59794	4.48045		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.1583	8.1583	4.45682	8.16012	8.16012	4.4734		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.64414	7.63697	5	8.66192	7.61541	5		20.23336712	20.25002755		-0.01663288	2.75545E-05		0.000276653	7.5925E-10
8.61961	7.61272	5.54294	8.63741	7.59794	5.51955		20.22266619	20.24997595		-0.027333806	-2.40458E-05		0.000747137	5.782E-10
8.1583	8.1583	5.54318	8.16012	8.16012	5.5266		20.24476229	20.25002439		-0.005237708	2.43888E-05		2.74336E-05	5.94814E-10
8.55446	7.54803	6.04246	8.56673	7.54757	6.019		20.21336562	20.2500368		-0.036634376	3.67978E-05		0.001342077	1.35408E-09
8.08403	8.08403	6.07607	8.09713	8.09713	6.03229		20.18040873	20.25005112		-0.069591273	5.11179E-05		0.004842945	2.61304E-09
8.20805	7.70484	6.6227	8.22729	7.6892	6.61334		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.47124	7.46782	6.46556	8.45754	7.46972	6.48185		20.2875088	20.24997915		0.037508804	-2.08475E-05		0.00140691	4.34618E-10
8.06756	7.56476	7.06247	8.07699	7.5641	7.05124		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.35268	7.34865	6.87899	8.32025	7.3718	6.89749		20.28722343	20.2499636		0.037223425	-3.63974E-05		0.001385583	1.32477E-09
7.89113	7.89113	6.88796	7.87818	7.87818	6.91889		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
8.20805	7.70484	6.6227	8.22729	7.6892	6.61334		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
7.92218	7.42044	7.42044	7.91145	7.42626	7.42626		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
8.06756	7.06247	7.56476	8.07699	7.05124	7.5641		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.06756	7.56476	7.06247	8.07699	7.5641	7.05124		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
7.42044	7.42044	7.92218	7.42626	7.42626	7.91145		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
7.89113	6.88796	7.89113	7.87818	6.91889	7.87818		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.92218	7.42044	7.42044	7.91145	7.42626	7.42626		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
7.42044	7.92218	2.57956	7.42626	7.91145	2.57374		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
7.92218	7.42044	2.57956	7.91145	7.42626	2.57374		20.25619554	20.25001628		0.00619554	1.62777E-05		3.83847E-05	2.64964E-10
7.89113	7.89113	3.11204	7.87818	7.87818	3.08111		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
7.56476	8.06756	2.93753	7.5641	8.07699	2.94876		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
8.06756	7.56476	2.93753	8.07699	7.5641	2.94876		20.24170071	20.25006181		-0.008299288	6.18077E-05		6.88782E-05	3.82019E-09
7.70484	8.20805	3.3773	7.6892	8.22729	3.38666		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
8.20805	7.70484	3.3773	8.22729	7.6892	3.38666		20.24089952	20.25006334		-0.009100482	6.33397E-05		8.28188E-05	4.01192E-09
7.89113	7.89113	3.11204	7.87818	7.87818	3.08111		20.28165832	20.24997906		0.031658315	-2.09431E-05		0.001002249	4.38613E-10
